ACCOUNT_NR;ACCOUNT_NAME;ACCOUNT_TYPE;VAT_NR;STREET;STREET_CD;HOUSE_NUM1;HOUSE_NUM2;POSTAL_CD;CITY;COUNTRY_CD;PHONE_NR;FAX_NR;Full Address
1011685;Luc Costermans;2;BE0627416388;Bredabaan;4142;503;4001;2930;Brasschaat;BE;03 651 35 53;3236513553;Bredabaan 503 4001 2930 Brasschaat
1011687;HMI Partners;2;BE0424611164;Bischoffsheimlaan;19824;1/aug;;1000;Brussel;BE;02 535 57 11;3225355700;Bischoffsheimlaan 44044  1000 Brussel
1011688;PerkinElmer;2;BE0460584308;Imperiastraat;33174;8;1;1930;Zaventem;BE;02 717 79 11;3227177959;Imperiastraat 8 1 1930 Zaventem
1011691;Missante Christian;2;BE0466163093;Avenue du Martin-PÍcheur;24993;56;26;1170;Watermael-Boitsfort ( Bruxelles );BE;02 675 89 27;3226758928;Avenue du Martin-PÍcheur 56 26 1170 Watermael-Boitsfort ( Bruxelles )
1011692;FOREM - Centre de Namur;2;;Rue Jean-Baptiste Brabant;147590;56;;5000;Namur;BE;081 25 60 11;3281225842;Rue Jean-Baptiste Brabant 56  5000 Namur
1011693;HastiËre - Maison Communale;2;BE0216696713;Avenue Guy Stinglhamber;142883;6;;5540;HastiËre-Lavaux;BE;082 64 32 25;3282647067;Avenue Guy Stinglhamber 6  5540 HastiËre-Lavaux
1011694;CPAS de QuÈvy;2;216691862;Rue de Malplaquet;94231;14;;7040;Aulnois;BE;065 22 19 80;3265221987;Rue de Malplaquet 14  7040 Aulnois
1011695;Partena Sociale Verzek.voor Zelfstandigen;2;456090040;Jozef Kluyskensstraat;74350;1;;9000;Gent;BE;02 549 71 11;;Jozef Kluyskensstraat 1  9000 Gent
1011700;FOD Werkgelegenheid, Arbeid en Sociaal Overleg;2;308358050;Sint-Lievenslaan;74448;33B;;9000;Gent;BE;09 268 63 30;3222303895;Sint-Lievenslaan 33B  9000 Gent
1011701;RÈseau Coordination Enfance;2;461931717;Rue PhilomËne;22596;37;;1030;Schaerbeek ( Bruxelles );BE;02 203 65 75;3222039584;Rue PhilomËne 37  1030 Schaerbeek ( Bruxelles )
1011703;Haute Ecole de la CommunautÈ Fran - Áaise LiËge-Verviers-Huy-Gembloux;2;;Rue des Wallons;120719;44;;4800;Verviers;BE;087 33 29 47;3287337249;Rue des Wallons 44  4800 Verviers
1011704;Office RÈadaptation Sociale;2;410398981;Boulevard Anspach;19750;41;;1000;Bruxelles;BE;02 209 34 00;3222192789;Boulevard Anspach 41  1000 Bruxelles
1011705;Hotrec;2;451258945;Boulevard Anspach;19750;111;4;1000;Bruxelles;BE;02 513 63 23;3225024173;Boulevard Anspach 111 4 1000 Bruxelles
1011708;Lire & Ecrire;2;442236559;Rue Charles VI;23530;12;;1210;Bruxelles;BE;02 502 72 01;3225028556;Rue Charles VI 12  1210 Bruxelles
1011711;PDOK/OPOC;2;BE0434347687;Rue du Lombard;20315;34;42;1000;Bruxelles;BE;02 545 56 39;3225455903;Rue du Lombard 34 42 1000 Bruxelles
1011712;Bozar Legal;2;BE0895408978;Ravensteinstraat;20578;23;;1000;Brussel;BE;02 507 84 30;3225078515;Ravensteinstraat 23  1000 Brussel
1011713;AEP;2;BE0410387501;ChaussÈe de Vleurgat;20773;113;;1000;Bruxelles;BE;02 648 81 09;3226461062;ChaussÈe de Vleurgat 113  1000 Bruxelles
1011714;Maison des Parlementaires;2;;Rue de Louvain;20322;21;;1000;Bruxelles;BE;02 549 87 38;;Rue de Louvain 21  1000 Bruxelles
1011715;P.A.S.S.A.J.E.;2;BE0452929820;Boulevard Lambermont;22539;426;;1030;Bruxelles;BE;02 245 15 83;;Boulevard Lambermont 426  1030 Bruxelles
1011717;Actec;2;BE0424198222;Boulevard Auguste Reyers;152714;207;6;1030;Schaerbeek ( Bruxelles );BE;02 735 10 31;;Boulevard Auguste Reyers 207 6 1030 Schaerbeek ( Bruxelles )
1011720;Centre De Guidance;2;434438056;Avenue des Casernes;21342;27;;1040;Bruxelles;BE;02 646 14 10;3226469196;Avenue des Casernes 27  1040 Bruxelles
1011726;Centre de PrÈvention du Suicide;2;408100279;Avenue Winston Churchill;24286;108;;1180;Uccle ( Bruxelles );BE;02 650 08 69;3226406592;Avenue Winston Churchill 108  1180 Uccle ( Bruxelles )
1011729;La ForestiËre;2;416336173;Rue de l'EtÈ;21063;100;;1050;Bruxelles;BE;02 649 25 45;3226475028;Rue de l'EtÈ 100  1050 Bruxelles
1011730;Chevrefeuille;2;411635138;Rue Lesbroussart;21118;106;;1050;Bruxelles;BE;02 648 17 78;3226482095;Rue Lesbroussart 106  1050 Bruxelles
1011733;Prospective Jeunesse;2;458326186;Rue Mercelis;21149;27;;1050;Bruxelles;BE;02 512 17 66;3225132402;Rue Mercelis 27  1050 Bruxelles
1011739;Free Clinic;2;412433904;ChaussÈe de Wavre;21284;154A;;1050;Bruxelles;BE;02 512 13 14;3225026683;ChaussÈe de Wavre 154A  1050 Bruxelles
1011752;Le Grain;2;BE0416099217;Rue du Marteau;20357;19;;1000;Bruxelles;BE;02 217 94 48;;Rue du Marteau 19  1000 Bruxelles
1011754;I.M.P. Les Cailloux;2;BE0409319016;Avenue Winston Churchill;24286;159;;1180;Uccle ( Bruxelles );BE;02 344 28 01;3223442801;Avenue Winston Churchill 159  1180 Uccle ( Bruxelles )
1011756;Magasins Du Monde-Oxfam;2;BE0416486821;Rue Provinciale;46757;285;;1301;Bierges ( Wavre );BE;010 43 79 50;3210437969;Rue Provinciale 285  1301 Bierges ( Wavre )
1011758;Une maison en plus;2;423599889;Boulevard de La DeuxiËme ArmÈe Britannique;;27;;1190;Bruxelles;BE;02 349 82 40;3223498244;Boulevard de La DeuxiËme ArmÈe Britannique 27  1190 Bruxelles
1011761;CIAUD-ICASD;2;BE0413518522;Ernest Allardstraat;19725;21;3;1000;Brussel;BE;02 645 79 10;3226402795;Ernest Allardstraat 21 3 1000 Brussel
1011764;Ilsi Europe;2;432722740;Avenue Emmanuel Mounier;23721;83;6;1200;Bruxelles;BE;02 775 91 38;3227759133;Avenue Emmanuel Mounier 83 6 1200 Bruxelles
1011765;Centre Comprendre et Parler;2;BE0408181443;Rue de la Rive;23744;101;;1200;Bruxelles;BE;02 770 04 40;3227726288;Rue de la Rive 101  1200 Bruxelles
1011766;Le Silex;2;413784677;Rue Voot;23788;82;;1200;Woluwe-Saint-Lambert ( Bruxelles );BE;02 762 40 09;3227791570;Rue Voot 82  1200 Woluwe-Saint-Lambert ( Bruxelles )
1011770;S.I.S.A.H.M.;2;BE0422466870;Rue de la Ferme;23470;13;;1210;Bruxelles;BE;02 219 49 78;3222192833;Rue de la Ferme 13  1210 Bruxelles
1018638;Altifort Boart;2;BE0462042375;Rue du Bosquet;154802;8A;;1400;Nivelles;BE;067 28 75 00;3267287598;Rue du Bosquet 8A  1400 Nivelles
1018639;Fiduciaire Incoge;2;BE0429468488;Boulevard Sylvain Dupuis;19146;233;124;1070;Bruxelles;BE;02 465 37 80;3224653933;Boulevard Sylvain Dupuis 233 124 1070 Bruxelles
1018640;Aronia;2;BE0450086136;Gustaaf Callierlaan;73983;256;;9000;Gent;BE;03 237 99 66;3232378362;Gustaaf Callierlaan 256  9000 Gent
1018641;Informazout;2;BE0429048024;Dauwstraat;19495;12;;1070;Anderlecht ( Brussel );BE;02 520 45 06;3225239788;Dauwstraat 12  1070 Anderlecht ( Brussel )
1018644;Jeka;2;BE0410485885;Ambiorixsquare;20869;32;28;1000;Brussel;BE;02 230 84 55;3222304242;Ambiorixsquare 32 28 1000 Brussel
1018649;Fabricom;2;BE0425702910;Vitshoekstraat;9162;5;;2070;Zwijndrecht;BE;03 543 71 00;3235437101;Vitshoekstraat 5  2070 Zwijndrecht
1018650;Reslea;2;BE0435390141;De Gerlachekaai;636;20;;2000;Antwerpen;BE;03 247 61 06;3232475992;De Gerlachekaai 20  2000 Antwerpen
1018654;FÈderation Provinciale Namur;2;;Avenue Comte de Smet de Nayer;147646;10;;5000;Namur;BE;;;Avenue Comte de Smet de Nayer 10  5000 Namur
1018657;ACV-CSC LiËge, Huy, Waremme;2;923021613;Boulevard Saucy;112588;10;;4020;LiËge;BE;04 340 70 00;3243407009;Boulevard Saucy 10  4020 LiËge
1018663;Ministerie van Ambtenarenzaken;2;;Voorlopig Bewindstraat;20563;15;;1000;Brussel;BE;02 229 73 07;;Voorlopig Bewindstraat 15  1000 Brussel
1018666;Sporta;2;;Wetstraat;20872;121;;1040;Brussel;BE;02 237 34 64;3222373300;Wetstraat 121  1040 Brussel
1018667;Meurice Recherche et DÈveloppement;2;BE0454194778;Avenue Emile Gryson;19192;1;;1070;Bruxelles;BE;02 526 73 15;3225242170;Avenue Emile Gryson 1  1070 Bruxelles
1018671;GTT Transports;2;BE0407902519;Itterbeeksebaan;26139;63;;1700;Dilbeek;BE;02 569 75 14;3225695473;Itterbeeksebaan 63  1700 Dilbeek
1018673;Universiteit Gent Faculteit Wetenschappen (WE);2;BE0248015142;Karel Lodewijk Ledeganckstraat;74425;35;;9000;Gent;BE;09 264 50 42;3292645340;Karel Lodewijk Ledeganckstraat 35  9000 Gent
1018674;Nokia Bell Pensioenfonds OFP;2;410492617;Copernicuslaan;1232;50;;2018;Antwerpen;BE;03 240 88 66;3232409882;Copernicuslaan 50  2018 Antwerpen
1018675;Sint Vincentius Rusthuis;2;;Rosstraat;69033;66;;9200;Baasrode;BE;052 25 09 50;3252250963;Rosstraat 66  9200 Baasrode
1018676;Castorama Benelux;2;BE0449432672;Rue PËre Damien;95375;7;;7700;Mouscron;BE;056 25 26 66;3256252667;Rue PËre Damien 7  7700 Mouscron
1018678;Librairie Um Fieldgen;2;LU11242922;Rue Glesener;;3;;1631;Luxembourg;LU;488893;352404622;Rue Glesener 3  1631 Luxembourg
1018683;Sappi International;2;BE0449887582;ChaussÈe de La Hulpe;25072;166;;1170;Watermael-Boitsfort ( Bruxelles );BE;02 676 96 09;3226769601;ChaussÈe de La Hulpe 166  1170 Watermael-Boitsfort ( Bruxelles )
1018684;VVM De Lijn Leveranciersadministratie;2;BE0242069537;Motstraat;11086;20;;2800;Mechelen;BE;015 44 07 11;3215440996;Motstraat 20  2800 Mechelen
1018691;Min. Vlaamse Gem. / Dept Onderwijs adm. Ondersteuning / Afd. PMS;2;;Koning Albert II-laan;158102;15;;1210;Sint-Joost-Ten-Node ( Brussel );BE;02 553 86 94;3225538685;Koning Albert II-laan 15  1210 Sint-Joost-Ten-Node ( Brussel )
1018694;M & P Consult;2;BE0441268341;Vlieghavenlaan;36487;1;22;3140;Keerbergen;BE;015 23 40 01;3215730667;Vlieghavenlaan 1 22 3140 Keerbergen
1018696;Villeroy-Boch Wellness;2;BE0443157168;Populierstraat;61389;1;;8800;Roeselare;BE;051 26 40 40;3251264050;Populierstraat 1  8800 Roeselare
1018697;Industrie Gondrexon;2;BE0452821140;Azalealaan;33025;22;;1930;Zaventem;BE;02 720 60 60;3227250805;Azalealaan 22  1930 Zaventem
1018700;Catoire;2;BE0670335029;ChaussÈe de Renaix;104493;483;;7540;Tournai;BE;069 23 40 74;3269234074;ChaussÈe de Renaix 483  7540 Tournai
1018701;Administration Communale de Molenbeek-Saint-Jean;2;;Rue du Comte de Flandre;23366;20;;1080;Bruxelles;BE;02 412 37 90;;Rue du Comte de Flandre 20  1080 Bruxelles
1018703;Toyota Parts Centre Europe;2;BE0441571714;Industriepark;;11;;3290;Webbekom;BE;013 35 29 11;3213352983;Industriepark 11  3290 Webbekom
1018704;La DÈdicace;2;BE0886016509;Place Nestor Outer;141094;11;;6760;Virton;BE;063 58 14 67;3263412638;Place Nestor Outer 11  6760 Virton
1018705;Kwanten & Meeuwis assur-finance;2;BE0477023630;Weversstraat;128890;13;;3930;Hamont ( Hamont-Achel );BE;011 44 55 50;3211622547;Weversstraat 13  3930 Hamont ( Hamont-Achel )
1018706;Resilux;2;BE0447354397;Damstraat;69775;4;;9230;Wetteren;BE;09 365 74 74;3293657475;Damstraat 4  9230 Wetteren
1018711;Administration Communale de QuÈvy;2;BE0216691763;Rue de P‚turages;94114;50;;7041;Givry;BE;065 58 64 40;3265586160;Rue de P‚turages 50  7041 Givry
1018713;CPAS de Walhain;2;BE0216690674;Rue Chapelle Sainte-Anne;45811;12;;1457;Walhain-Saint-Paul ( Walhain );BE;010 65 89 33;3210654949;Rue Chapelle Sainte-Anne 12  1457 Walhain-Saint-Paul ( Walhain )
1018721;Dino Tironi;2;BE0656368415;Rue de la Quemogne;84714;27;;7950;Huissignies;BE;069 68 60 62;3269626065;Rue de la Quemogne 27  7950 Huissignies
1018727;Sharper Image;2;438012210;ItaliÎlei;683;98;;2000;Antwerpen;BE;03 233 02 84;3232260716;ItaliÎlei 98  2000 Antwerpen
1018729;Ginion Motors;2;BE0417450584;ChaussÈe de Namur;46754;250;;1300;Wavre;BE;010 45 27 45;3210452747;ChaussÈe de Namur 250  1300 Wavre
1018731;Zakenkantoor Krikilion;2;448769015;Puinstraat;74703;69;;9000;Gent;BE;054 41 02 92;3254586222;Puinstraat 69  9000 Gent
1018734;Condrogest;2;BE0450387529;Rue du Commerce;141771;124;;5590;Ciney;BE;083 21 24 25;3283218155;Rue du Commerce 124  5590 Ciney
1018735;EORTC;2;BE0408292992;Avenue Emmanuel Mounier;23721;83;11;1200;Woluwe-Saint-Lambert ( Bruxelles );BE;02 774 16 11;3227712004;Avenue Emmanuel Mounier 83 11 1200 Woluwe-Saint-Lambert ( Bruxelles )
1018737;La Famille Heureuse;2;413664715;Rue Des Clairisses;103802;13;;7500;Tournai;BE;069 84 72 04;32698407202;Rue Des Clairisses 13  7500 Tournai
1018749;Wolfgang Brys;2;BE0505468780;Onze-Lieve-Vrouwestraat;8546;18;;2240;Zandhoven;BE;03 484 66 47;;Onze-Lieve-Vrouwestraat 18  2240 Zandhoven
1018753;I.W.V.;2;BE0405265208;Watermolenstraat;79993;5;;9700;Leupegem;BE;050 81 96 90;3250812761;Watermolenstraat 5  9700 Leupegem
1020176;Institut St.-Lambert;2;;Rue d'Anton;144611;302;;5300;Bonneville;BE;085 84 93 93;3285849396;Rue d'Anton 302  5300 Bonneville
1020177;Administration Communale de Court-Saint-Etienne;2;206491422;Rue Des Ecoles;41446;1;;1490;Court-Saint-Etienne;BE;010 62 06 20;3210620621;Rue Des Ecoles 1  1490 Court-Saint-Etienne
1020179;Sint-Claracollege;2;408597751;Kloosterbaan;12934;5;;2370;Arendonk;BE;014 67 85 72;3214671683;Kloosterbaan 5  2370 Arendonk
1020180;Ter Wende OBC;2;414766456;Mechelsevest;37253;30;;3000;Leuven;BE;016 22 45 42;3216230886;Mechelsevest 30  3000 Leuven
1020186;Maitres Bodeux & Dupont;2;;Rue Des Nations-Unies;101438;21;;7140;Morlanwelz-Mariemont ( Morlanwelz );BE;064 43 12 00;3264431209;Rue Des Nations-Unies 21  7140 Morlanwelz-Mariemont ( Morlanwelz )
1020187;Les Travailleurs Dans L'AmitiÈ;2;BE0407799084;Rue Olivier Lhoir;94547;97;;7333;Tertre;BE;065 64 23 19;3265643353;Rue Olivier Lhoir 97  7333 Tertre
1020189;Deflander & Vanberghen Geassocieerde notarissen;2;BE0473722759;Steenweg op Sevendonk;17305;24;1;2360;Oud-Turnhout;BE;014 45 31 51;3214453103;Steenweg op Sevendonk 24 1 2360 Oud-Turnhout
1020190;Notaris Karl Van Looy;2;BE0479695682;Plantin En Moretuslei;2903;168;;2018;Antwerpen;BE;03 236 12 24;3232710149;Plantin En Moretuslei 168  2018 Antwerpen
1020191;FOD FinanciÎn Kadaster;2;;Voorstraat;125485;43;;3500;Hasselt;BE;011 21 22 32;;Voorstraat 43  3500 Hasselt
1020192;Epitoge;2;;Rue de la Halle;97854;10;;7860;Lessines;BE;068 33 33 45;3268335850;Rue de la Halle 10  7860 Lessines
1020195;Clerckx Verzekeringen;2;BE0438709620;Eduard Robeynslaan;35016;38;;3290;Diest;BE;013 31 12 35;3213321386;Eduard Robeynslaan 38  3290 Diest
1020196;Leonardo Lyceum Pestalozzi;2;BE0543200592;Pierenbergstraat;1503;31;;2020;Antwerpen;BE;03 237 83 31;;Pierenbergstraat 31  2020 Antwerpen
1020197;Voka-Kamer voor Koophandel Halle-Vilvoorde;2;BE0412762120;Medialaan;155358;26;;1800;Vilvoorde;BE;02 255 20 21;3222552030;Medialaan 26  1800 Vilvoorde
1020198;Karel Mul;2;BE0503699125;Vlaamsekunstlaan;1466;3;;2020;Antwerpen;BE;03 237 34 26;3232370744;Vlaamsekunstlaan 3  2020 Antwerpen
1020201;Accountantskantoor Dekeyser;2;BE0423215255;Sperlekestraat;55719;2;;8510;Marke;BE;056 21 49 77;3256205200;Sperlekestraat 2  8510 Marke
1020203;Maurice Mathieu;2;BE0413162689;Westpoort;162176;41;;2070;Zwijndrecht;BE;03 216 01 11;3232485073;Westpoort 41  2070 Zwijndrecht
1020204;Haute Ecole Libre de Bruxelles Ilya Prigogine;2;810418667;Route de Lennik;19246;808;;1070;Bruxelles;BE;02 349 68 11;3223496831;Route de Lennik 808  1070 Bruxelles
1020207;Huize Sint-Augustinus;2;BE0413567220;Schansstraat;128024;10;;3690;Zutendaal;BE;089 71 40 84;3289713184;Schansstraat 10  3690 Zutendaal
1020208;Onze kinderen;2;410412245;Blinde-Rodenbachstraat;61697;23;;8800;Rumbeke;BE;051 22 21 44;3251243479;Blinde-Rodenbachstraat 23  8800 Rumbeke
1020209;PreBes - Koninklijke Vlaamse Vereniging Preventie & Bescherming;2;BE0424273050;Diestersteenweg;125669;88;;3510;Kermt ( Hasselt );BE;011 28 83 40;3211288349;Diestersteenweg 88  3510 Kermt ( Hasselt )
1020210;Vandebos Algemene Bouwonderneming;2;BE0412452908;Bisschopsweyerstraat;131601;17;;3570;Alken;BE;011 31 20 77;3211311877;Bisschopsweyerstraat 17  3570 Alken
1020214;Visitatie Mariakerke Broeders van Liefde;2;;Zandloperstraat;76458;8;;9030;Mariakerke;BE;09 226 76 83;3292361470;Zandloperstraat 8  9030 Mariakerke
1020215;VOKA -Kamer van Koophandel Limburg;2;BE0407589842;Gouverneur Roppesingel;125526;51;;3500;Hasselt;BE;011 56 02 00;3211560209;Gouverneur Roppesingel 51  3500 Hasselt
1020216;Jeugdzorg Ter Elst;2;BE0412959484;Zandstraat;9850;10;;2570;Duffel;BE;015 30 75 75;3215307585;Zandstraat 10  2570 Duffel
1020217;Konings;2;BE0434680160;Beringersteenweg;127695;98;;3520;Zonhoven;BE;011 81 92 22;3211821810;Beringersteenweg 98  3520 Zonhoven
1020218;Gemeentelijk Technisch Instituut Sint-Jozef;2;;Kapellensteenweg;5479;112;;2920;Kalmthout;BE;03 666 86 57;3236663457;Kapellensteenweg 112  2920 Kalmthout
1020219;OBASI;2;419173622;Dokter Jozef Geensstraat;39460;24;;3300;Tienen;BE;016 82 21 20;3216620303;Dokter Jozef Geensstraat 24  3300 Tienen
1020220;CCI;2;BE0404877901;Louiza-Marialei;1318;8;5;2018;Antwerpen;BE;03 232 78 64;3232319824;Louiza-Marialei 8 5 2018 Antwerpen
1020222;Imtech;2;BE0402969474;Hendrikstraat;131628;120;;3570;Alken;BE;011 59 94 99;3211316210;Hendrikstraat 120  3570 Alken
1020224;Administration Communale d'Yvoir;2;206706604;Rue de l'HÙtel de Ville;144446;1;;5530;Yvoir;BE;082 61 03 10;3282610311;Rue de l'HÙtel de Ville 1  5530 Yvoir
1020231;RVT Sint Coleta;2;448294507;Sint-Coletastraat;74008;4;;9000;Gent;BE;09 222 28 49;3292450833;Sint-Coletastraat 4  9000 Gent
1020233;Brouwerij Omer Vander Ghinste;2;BE0460735449;Kwabrugstraat;55982;5;;8510;Kortrijk;BE;056 23 51 71;3256227683;Kwabrugstraat 5  8510 Kortrijk
1020234;Artesis Hogeschool Antwerpen dept.Dramatische Kunst,Muziek,Dans;2;;Maarschalk GÈrardstraat;635;4;;2000;Antwerpen;BE;03 231 54 65;;Maarschalk GÈrardstraat 4  2000 Antwerpen
1020236;VSOA regionale Leie-Mandel;2;;Vander Merschplein;56675;35;;8930;Menen;BE;;;Vander Merschplein 35  8930 Menen
1020237;Siegers Technics;2;BE0417200364;Veedijk;18255;31;;2300;Turnhout;BE;014 42 51 31;3214428580;Veedijk 31  2300 Turnhout
1020238;Klein Brabant Dagcentrum;2;;Achterhoefweg;12099;37;;2870;Puurs-Sint-Amands;BE;03 860 04 50;3238600456;Achterhoefweg 37  2870 Puurs-Sint-Amands
1020239;Yamazaki Mazak Europe;2;BE0415386068;Grauwmeer;37790;7;;3001;Heverlee;BE;016 39 16 11;3216400196;Grauwmeer 7  3001 Heverlee
1020240;Sint-Lodewijk- en Sint-Elizabeth- Rusthuis;2;BE0410127084;Kerkstraat;7370;61;;2970;'s Gravenwezel;BE;03 658 85 22;3236851642;Kerkstraat 61  2970 's Gravenwezel
1020241;Revatech;2;BE0421012761;Rue du Parc Industriel;158124;1Z;;4480;Ehein ( Engis );BE;04 275 00 93;3242756993;Rue du Parc Industriel 1Z  4480 Ehein ( Engis )
1020242;Blindenzorg Licht en Liefde;2;BE0405123864;Oudenburgweg;49286;40;;8490;Jabbeke;BE;050 40 60 50;3250386483;Oudenburgweg 40  8490 Jabbeke
1015560;RSM Interfiduciaire;2;BE0442616443;Lozenberg;33215;22;3;1932;Sint-Stevens-Woluwe ( Zaventem );BE;02 720 09 08;3227205262;Lozenberg 22 3 1932 Sint-Stevens-Woluwe ( Zaventem )
1015564;Rio Tinto Diamonds;2;BE0431637033;Hoveniersstraat;1282;53;;2018;Antwerpen;BE;03 303 68 00;3233036900;Hoveniersstraat 53  2018 Antwerpen
1015565;Montres Rolex Benelux;2;BE0402002246;Avenue Louise;20319;361;;1050;Bruxelles;BE;02 648 58 90;3226401719;Avenue Louise 361  1050 Bruxelles
1015568;Solarec;2;BE0442442140;Rue de Saint-Hubert;139098;75;;6800;Recogne ( Libramont-Chevigny );BE;061 22 99 50;3261229901;Rue de Saint-Hubert 75  6800 Recogne ( Libramont-Chevigny )
1015569;Kris Devoldere;2;BE0789007995;Veldstraat;48278;27;;8200;Sint-Michiels ( Brugge );BE;050 39 25 23;3250392925;Veldstraat 27  8200 Sint-Michiels ( Brugge )
1015570;Vyncke;2;BE0447690830;Gentsesteenweg;54628;224;;8530;Harelbeke;BE;056 73 06 30;3256704160;Gentsesteenweg 224  8530 Harelbeke
1015578;Socodan;2;BE0440416622;Avenue Georges Truffaut;112611;17;1;4020;LiËge;BE;04 341 13 15;3243440277;Avenue Georges Truffaut 17 1 4020 LiËge
1015590;De Luyker Services;2;BE0438682993;Kortrijksesteenweg;76236;703;;9000;Gent;BE;09 221 27 35;3292226463;Kortrijksesteenweg 703  9000 Gent
1015591;Vandemoortele;2;BE0429977343;Ottergemsesteenweg-Zuid;75087;816;;9000;Gent;BE;09 242 45 11;3292424520;Ottergemsesteenweg-Zuid 816  9000 Gent
1015593;Guevar & Partners Consultants;2;BE0439281623;ChaussÈe de Waterloo;24595;1268;;1180;Uccle ( Bruxelles );BE;02 374 91 01;3223749296;ChaussÈe de Waterloo 1268  1180 Uccle ( Bruxelles )
1015595;ISYS;2;BE0427882638;Rue de la Belle JardiniËre;113395;436;;4031;Angleur;BE;04 361 35 45;3224690608;Rue de la Belle JardiniËre 436  4031 Angleur
1015596;L'OrÈe;2;433177749;Avenue MarÈchal Joffre;158234;149;;1180;Uccle ( Bruxelles );BE;02 347 57 57;;Avenue MarÈchal Joffre 149  1180 Uccle ( Bruxelles )
1015599;Renotec;2;BE0436207911;Acaciastraat;13861;14C;;2440;Geel;BE;014 86 60 21;3214866016;Acaciastraat 14C  2440 Geel
1015600;Pedagogisch Centrum Wagenschot;2;BE0435044505;Steenweg;77422;2;;9810;Eke;BE;09 280 89 60;3293858265;Steenweg 2  9810 Eke
1015601;Open Kring;2;BE0441273091;Kortrijksestraat;62058;58;;8850;Ardooie;BE;051 74 02 60;3251746937;Kortrijksestraat 58  8850 Ardooie
1015605;Librairie Le Point-Virgule;2;BE0724417279;Grand-Place;135022;21;;6700;Arlon;BE;063 22 24 74;3263233974;Grand-Place 21  6700 Arlon
1015606;Liesens Accountantskantoor;2;BE0432158952;Eeuwfeestwal;134152;30;1;3700;Tongeren;BE;012 23 12 35;3212233308;Eeuwfeestwal 30 1 3700 Tongeren
1015609;Canon Medical Systems Belgium;2;BE0420346134;Woluwedal;33237;30;9;1932;Sint-Stevens-Woluwe ( Zaventem );BE;02 416 23 00;3224162399;Woluwedal 30 9 1932 Sint-Stevens-Woluwe ( Zaventem )
1015623;Fujifilm Belgium;2;BE0420968320;Zwaluwbeekstraat;154036;14;;9150;Kruibeke;BE;03 253 02 08;3232530937;Zwaluwbeekstraat 14  9150 Kruibeke
1015624;Fike Europe;2;BE0425580966;Toekomstlaan;14742;52;;2200;Herentals;BE;014 21 00 31;3214210743;Toekomstlaan 52  2200 Herentals
1015626;Distri-Shoe;2;BE0426255612;Dorpsstraat;35571;27;;3150;Tildonk;BE;016 61 71 71;3216603512;Dorpsstraat 27  3150 Tildonk
1015627;Natra Malle;2;BE0417570350;Nijverheidsstraat;6370;13;;2390;Oostmalle ( Malle );BE;03 312 95 00;3233121272;Nijverheidsstraat 13  2390 Oostmalle ( Malle )
1015631;Dirafrost Frozen Fruit Industry;2;BE0432893182;Klaverbladstraat;126849;11;;3560;Lummen;BE;013 55 27 01;3213552700;Klaverbladstraat 11  3560 Lummen
1015632;Dumaplast;2;BE0434648387;Vliegplein;71067;41;;9991;Adegem ( Maldegem );BE;050 72 90 11;3250717228;Vliegplein 41  9991 Adegem ( Maldegem )
1015636;Vanzeer;2;BE0438548678;Lichtenberglaan;165581;2059;;3800;Brustem ( Sint-Truiden );BE;011 68 48 20;3211672037;Lichtenberglaan 2059  3800 Brustem ( Sint-Truiden )
1015637;ASX-Ibeco;2;BE0440448591;Kattendijkdok-Oostkaai;157696;5;;2000;Antwerpen;BE;03 232 45 84;3232324587;Kattendijkdok-Oostkaai 5  2000 Antwerpen
1015639;Enrobage Stockem-ESA;2;BE0407072970;Route de Bouillon;135277;222;;6700;Heinsch ( Arlon );BE;063 24 52 00;3263227713;Route de Bouillon 222  6700 Heinsch ( Arlon )
1015640;Galler Chocolatiers;2;BE0416169689;Avenue du Parc Industriel;111324;213;;4041;Milmort;BE;04 367 22 11;3243659220;Avenue du Parc Industriel 213  4041 Milmort
1015648;Seigneurie du Val;2;BE0883694744;Rue du Congo;95122;52;;7700;Mouscron;BE;056 34 42 20;3256341277;Rue du Congo 52  7700 Mouscron
1015649;Patronato Acli Belgio;2;460625878;Rue Franklin;20139;136;;1000;Bruxelles;BE;02 735 94 76;3227358520;Rue Franklin 136  1000 Bruxelles
1015650;Sonoco Alcore;2;BE0438082088;Jan-Emiel Mommaertslaan;29597;18A;;1831;Diegem ( Machelen );BE;02 663 45 36;3226750225;Jan-Emiel Mommaertslaan 18A  1831 Diegem ( Machelen )
